Start Day,Member Count,Casual Count,Member Duration Avg,Casual Duration Avg
2014-01-01,5407,652,11.66,46.25
2014-01-02,8419,181,12.79,21.91
2014-01-03,1123,21,13.33,16.36
2014-01-04,2263,29,20.29,28.75
2014-01-05,2643,35,13.61,23.73
2014-01-06,9409,101,12.22,67.49
2014-01-07,6239,28,12.08,17.17
2014-01-08,9189,57,10.18,19.53
2014-01-09,13191,163,10.7,24.07
2014-01-10,9719,128,11.12,16.84
2014-01-11,7501,194,11.94,29.01
2014-01-12,11739,776,11.25,24.49
2014-01-13,20045,588,11.35,26.36
2014-01-14,9842,157,10.8,30.81
2014-01-15,21045,585,11.42,21.87
2014-01-16,19485,468,11.13,22.34
2014-01-17,19519,782,11.52,29.53
2014-01-18,8960,478,13.21,30.39
2014-01-19,8576,452,12.26,39.06
2014-01-20,12891,516,12.49,28.35
2014-01-21,3779,25,14.3,13.5
2014-01-22,2423,28,16.01,65.46
2014-01-23,5037,34,15.41,14.62
2014-01-24,6131,45,12.98,20.33
2014-01-25,4265,73,11.3,21.23
2014-01-26,4892,88,11.65,29.18
2014-01-27,13001,118,10.41,23.81
2014-01-28,9986,47,14.11,37.81
2014-01-29,9966,55,11.12,20.54
2014-01-30,12045,113,11.12,18.95
2014-01-31,14416,237,11.53,22.54
2014-02-01,12027,744,12.86,26.79
2014-02-02,12837,979,12.83,25.67
2014-02-03,2578,22,13.28,14.4
2014-02-04,8624,85,12.43,24.21
2014-02-05,2720,26,15.4,17.74
2014-02-06,7123,73,17.06,45.65
2014-02-07,8427,68,17.44,23.1
2014-02-08,5870,116,16.89,41.89
2014-02-09,4902,94,16.86,30.8
2014-02-10,6804,42,14.38,18.94
2014-02-11,8299,44,16.37,31.64
2014-02-12,8534,46,13.59,105.39
2014-02-13,873,3,81.31,23.83
2014-02-14,3575,34,28.71,49.33
2014-02-15,2213,48,18.3,20.77
2014-02-16,2916,87,21.12,29.11
2014-02-17,4753,101,15.57,41.78
2014-02-18,5090,50,14.56,21.97
2014-02-19,8429,77,14.01,30.34
2014-02-20,11601,191,13.01,47.53
2014-02-21,8551,129,11.65,18.68
2014-02-22,11636,1408,14.73,30.83
2014-02-23,11883,1441,13.86,29.78
2014-02-24,12696,226,12.32,27.62
2014-02-25,12633,197,11.34,17.37
2014-02-26,11068,120,11.0,17.36
2014-02-27,11894,142,10.39,21.01
2014-02-28,9463,124,11.01,17.28
2014-03-01,8614,588,11.15,22.55
2014-03-02,7758,437,10.67,20.83
2014-03-03,7583,125,11.29,21.53
2014-03-04,10271,127,10.23,18.4
2014-03-05,13582,219,10.3,24.31
2014-03-06,12598,175,10.11,16.54
2014-03-07,13052,252,10.86,20.65
2014-03-08,13981,2369,14.05,26.59
2014-03-09,11061,1201,11.46,24.13
2014-03-10,16687,544,10.87,22.04
2014-03-11,22981,1375,12.25,24.61
2014-03-12,14620,481,10.58,22.79
2014-03-13,10768,211,10.54,16.55
2014-03-14,15697,602,10.55,20.47
2014-03-15,15418,2635,12.87,25.97
2014-03-16,9128,723,11.19,26.02
2014-03-17,12184,319,10.35,21.12
2014-03-18,16138,541,11.04,20.6
2014-03-19,13059,282,10.67,19.86
2014-03-20,18954,741,11.49,24.19
2014-03-21,19746,972,11.7,22.73
2014-03-22,16501,3379,13.59,28.09
2014-03-23,10467,1273,11.05,22.37
2014-03-24,13249,349,10.2,21.27
2014-03-25,15665,372,10.23,18.8
2014-03-26,14255,245,10.01,21.18
2014-03-27,16239,427,11.08,24.02
2014-03-28,17816,609,11.86,23.51
2014-03-29,4233,247,10.29,24.46
2014-03-30,7443,464,11.89,26.58
2014-03-31,16487,598,11.28,27.11
2014-04-01,22772,1136,12.13,27.29
2014-04-02,21872,643,11.74,20.82
2014-04-03,24962,1359,12.15,26.51
2014-04-04,12238,328,10.47,18.62
2014-04-05,16168,2487,13.03,27.43
2014-04-06,17150,3600,13.89,29.46
2014-04-07,14074,603,10.84,22.53
2014-04-08,21090,794,11.72,23.47
2014-04-09,25758,1173,12.32,24.42
2014-04-10,26062,1401,11.95,27.23
2014-04-11,25327,1471,13.1,26.07
2014-04-12,21480,5628,14.75,28.64
2014-04-13,21334,5537,15.38,29.93
2014-04-14,26033,2799,13.51,27.17
2014-04-15,10156,367,10.25,19.09
2014-04-16,19095,987,11.25,24.26
2014-04-17,20944,1338,11.69,24.06
2014-04-18,19025,1745,11.35,24.25
2014-04-19,18366,6003,14.9,29.27
2014-04-20,14255,4209,13.44,27.8
2014-04-21,24709,2415,12.59,27.27
2014-04-22,25461,1798,11.88,24.37
2014-04-23,25576,1373,11.9,21.98
2014-04-24,26380,1727,12.26,24.6
2014-04-25,25818,2101,12.65,24.31
2014-04-26,16437,3462,13.7,27.82
2014-04-27,18065,3861,13.27,27.73
2014-04-28,26530,2027,12.49,25.95
2014-04-29,17778,626,10.65,21.19
2014-04-30,2818,49,9.36,17.15
2014-05-01,25070,1692,13.46,26.89
2014-05-02,29327,3050,12.79,25.74
2014-05-03,20147,5354,14.99,29.75
2014-05-04,17479,3798,12.76,27.73
2014-05-05,27726,2562,13.16,27.74
2014-05-06,29893,2340,13.41,25.68
2014-05-07,30290,2592,12.46,23.0
2014-05-08,16562,1057,11.68,20.65
2014-05-09,21009,1632,11.48,22.67
2014-05-10,18125,3707,13.24,25.73
2014-05-11,21717,6609,15.61,29.16
2014-05-12,28963,2681,13.28,26.33
2014-05-13,30550,2297,12.67,23.5
2014-05-14,28251,1793,12.28,23.44
2014-05-15,24551,1506,12.33,23.49
2014-05-16,16972,812,11.28,19.58
2014-05-17,23132,6780,14.74,27.81
2014-05-18,21162,6274,13.81,28.01
2014-05-19,28920,2772,12.4,23.95
2014-05-20,32518,3049,12.99,25.37
2014-05-21,31719,2701,12.5,23.8
2014-05-22,22963,1572,11.54,22.04
2014-05-23,22336,2148,11.89,23.45
2014-05-24,13054,3744,12.97,26.37
2014-05-25,16713,8924,15.47,28.63
2014-05-26,18643,8287,15.37,28.89
2014-05-27,29439,3497,13.18,24.85
2014-05-28,27714,1976,11.85,21.27
2014-05-29,30989,2900,12.36,23.62
2014-05-30,30966,3377,12.98,24.76
2014-05-31,21666,6068,14.2,25.46
2014-06-01,24042,7291,14.92,28.22
2014-06-02,31124,3395,13.56,25.03
2014-06-03,27248,2253,12.52,23.6
2014-06-04,33148,2920,12.9,24.5
2014-06-05,22631,1988,12.73,22.91
2014-06-06,33375,4344,13.07,25.67
2014-06-07,23883,7321,14.96,27.36
2014-06-08,23264,6898,15.17,27.84
2014-06-09,17186,1425,12.17,22.19
2014-06-10,31039,2396,12.54,23.83
2014-06-11,28460,2088,12.63,24.1
2014-06-12,27217,1867,11.93,22.17
2014-06-13,16980,1328,11.84,23.5
2014-06-14,22453,5964,14.28,26.09
2014-06-15,22106,6276,14.26,28.07
2014-06-16,31624,3308,13.21,24.38
2014-06-17,32296,2801,13.2,24.41
2014-06-18,32763,2768,12.71,23.63
2014-06-19,29401,2323,12.77,24.97
2014-06-20,30781,3624,15.58,26.28
2014-06-21,23098,7190,14.32,26.59
2014-06-22,22612,6805,13.73,26.08
2014-06-23,29563,3017,12.89,24.35
2014-06-24,33178,2719,12.91,23.81
2014-06-25,31699,2641,12.36,22.4
2014-06-26,31869,2977,12.66,23.29
2014-06-27,31634,4189,13.3,25.14
2014-06-28,21934,6573,14.07,26.37
2014-06-29,21632,6354,14.75,26.0
2014-06-30,30435,3162,12.74,23.99
2014-07-01,32172,2682,12.36,23.62
2014-07-02,24489,2093,11.65,23.85
2014-07-03,25148,2439,12.25,24.01
2014-07-04,10830,2782,12.83,25.84
2014-07-05,15571,7342,14.59,26.09
2014-07-06,17246,6576,17.11,28.38
2014-07-07,28980,2883,12.88,25.54
2014-07-08,30493,2220,12.53,24.06
2014-07-09,31790,2636,12.38,24.8
2014-07-10,33273,3015,12.73,24.51
2014-07-11,31267,3733,12.79,24.45
2014-07-12,22048,6670,13.63,26.88
2014-07-13,19967,4902,12.8,25.27
2014-07-14,23598,2227,11.6,23.44
2014-07-15,21550,1413,11.55,22.46
2014-07-16,32714,2677,12.72,23.79
2014-07-17,35377,3242,12.69,24.92
2014-07-18,32242,3863,13.13,25.55
2014-07-19,21707,7584,13.46,25.66
2014-07-20,22784,7512,13.99,26.37
2014-07-21,32258,3412,12.49,24.87
2014-07-22,33883,3003,12.62,25.03
2014-07-23,31583,2590,12.28,23.2
2014-07-24,33623,3070,12.87,23.25
2014-07-25,32403,3981,12.82,25.06
2014-07-26,20626,6553,13.4,26.06
2014-07-27,21228,5776,13.54,25.98
2014-07-28,30310,2879,12.34,25.24
2014-07-29,34000,3092,12.53,24.94
2014-07-30,34088,3289,12.55,24.02
2014-07-31,32530,2928,12.65,24.92
2014-08-01,29331,3323,12.21,25.13
2014-08-02,20499,6285,13.64,26.03
2014-08-03,19507,5769,13.51,26.62
2014-08-04,30215,3607,12.69,24.81
2014-08-05,31293,3099,12.57,25.63
2014-08-06,33188,3148,12.6,24.61
2014-08-07,33099,3263,12.77,24.85
2014-08-08,30355,3718,12.75,25.29
2014-08-09,22000,9636,14.75,26.86
2014-08-10,20410,6339,14.07,27.34
2014-08-11,29991,3673,12.42,24.86
2014-08-12,24204,2057,11.11,22.85
2014-08-13,25886,2091,12.33,24.21
2014-08-14,31867,3287,13.29,24.78
2014-08-15,28977,3503,12.67,23.95
2014-08-16,22041,9976,14.92,27.09
2014-08-17,20825,6592,13.68,26.46
2014-08-18,30493,3846,12.67,25.36
2014-08-19,32376,2991,12.94,24.56
2014-08-20,32065,3467,12.9,24.72
2014-08-21,30653,3151,12.82,23.8
2014-08-22,27565,2841,12.5,24.05
2014-08-23,20184,6245,13.53,25.28
2014-08-24,20516,6977,14.27,27.5
2014-08-25,29623,3269,12.58,24.81
2014-08-26,31499,3020,12.5,24.18
2014-08-27,31124,2597,12.81,24.0
2014-08-28,31096,2831,12.76,25.49
2014-08-29,27506,3758,12.8,24.68
2014-08-30,16317,6372,13.64,26.44
2014-08-31,12910,5143,13.35,26.34
2014-09-01,17828,5747,14.09,36.47
2014-09-02,28105,2402,12.65,24.16
2014-09-03,33083,2452,12.63,27.37
2014-09-04,33759,2737,13.05,26.86
2014-09-05,31602,3229,12.94,27.3
2014-09-06,21361,4472,13.21,28.03
2014-09-07,23760,5961,14.49,29.43
2014-09-08,31683,2652,12.68,33.72
2014-09-09,32359,2159,12.29,33.46
2014-09-10,34818,2835,13.05,28.05
2014-09-11,34439,2642,12.56,23.99
2014-09-12,34024,3180,14.51,29.03
2014-09-13,15256,2037,12.68,34.16
2014-09-14,23033,5655,14.27,30.39
2014-09-15,32271,2774,13.46,28.68
2014-09-16,24191,1442,12.33,24.71
2014-09-17,34690,2763,12.69,26.9
2014-09-18,34682,2699,14.35,24.85
2014-09-19,32036,2677,12.78,25.44
2014-09-20,23832,6179,13.92,28.08
2014-09-21,21495,4585,13.5,29.46
2014-09-22,30819,2420,12.52,25.83
2014-09-23,33822,2525,13.43,26.16
2014-09-24,33248,2233,13.26,27.5
2014-09-25,15981,669,11.84,23.44
2014-09-26,31667,3449,13.5,27.9
2014-09-27,24025,6168,14.88,30.56
2014-09-28,22986,6035,15.41,29.3
2014-09-29,30669,2492,14.26,25.16
2014-09-30,33048,2045,14.43,27.48
2014-10-01,26765,1177,11.99,20.41
2014-10-02,32497,1995,13.37,26.59
2014-10-03,31525,3419,12.94,36.88
2014-10-04,11899,1455,12.72,25.68
2014-10-05,19678,3778,13.26,28.62
2014-10-06,29445,2297,12.83,25.17
2014-10-07,31189,1703,12.6,30.1
2014-10-08,31650,1957,16.19,24.72
2014-10-09,30057,2146,12.82,25.65
2014-10-10,28553,2334,13.14,35.43
2014-10-11,11493,1472,13.08,23.79
2014-10-12,18346,5048,14.23,29.81
2014-10-13,20471,2281,12.04,26.02
2014-10-14,30314,2300,18.05,27.93
2014-10-15,27234,1509,12.76,26.99
2014-10-16,25426,1328,13.01,24.73
2014-10-17,30884,3248,13.88,28.34
2014-10-18,20435,4543,14.55,32.72
2014-10-19,16316,2524,12.51,27.75
2014-10-20,26226,1688,15.89,37.35
2014-10-21,29649,1681,12.42,27.78
2014-10-22,8786,383,11.33,23.42
2014-10-23,13053,318,11.74,32.49
2014-10-24,27899,1938,12.53,28.06
2014-10-25,20274,4678,13.57,29.5
2014-10-26,17440,3328,13.06,28.57
2014-10-27,27118,1688,13.07,29.79
2014-10-28,31095,1861,12.2,26.33
2014-10-29,28491,1508,12.04,26.17
2014-10-30,29555,1578,12.31,30.0
2014-10-31,25865,1920,12.45,93.84
2014-11-01,5689,313,10.67,20.69
2014-11-02,12947,1153,15.22,26.23
2014-11-03,25243,1514,12.59,32.95
2014-11-04,29406,1768,12.28,30.42
2014-11-05,29041,1498,12.61,51.78
2014-11-06,11976,307,11.59,30.5
2014-11-07,24186,1169,11.78,23.6
2014-11-08,15383,2060,12.79,27.43
2014-11-09,15857,2350,12.44,33.58
2014-11-10,25912,1743,11.87,28.88
2014-11-11,27715,1643,11.98,27.07
2014-11-12,26827,980,12.07,34.99
2014-11-13,19881,771,13.64,23.41
2014-11-14,20446,636,12.29,22.79
2014-11-15,12929,1128,11.77,26.94
2014-11-16,12394,878,11.11,40.4
2014-11-17,7998,118,12.27,19.19
2014-11-18,16446,245,11.0,17.65
2014-11-19,16441,253,12.81,25.52
2014-11-20,20206,405,11.36,44.73
2014-11-21,17406,400,10.59,20.29
2014-11-22,11931,751,12.77,26.92
2014-11-23,14324,1345,12.95,28.89
2014-11-24,22101,930,12.13,26.91
2014-11-25,24486,1094,12.31,55.27
2014-11-26,3620,55,12.22,48.14
2014-11-27,3721,224,10.96,26.79
2014-11-28,7794,584,10.56,29.26
2014-11-29,7619,564,10.55,31.2
2014-11-30,11255,1129,13.45,27.83
2014-12-01,17792,727,11.84,38.57
2014-12-02,15173,194,11.26,24.79
2014-12-03,13321,151,13.98,36.58
2014-12-04,20852,483,11.56,25.61
2014-12-05,15469,349,11.81,28.77
2014-12-06,3947,100,12.19,46.03
2014-12-07,9930,580,11.15,25.43
2014-12-08,15350,207,10.94,31.8
2014-12-09,6675,38,11.39,12.55
2014-12-10,10318,81,11.1,36.38
2014-12-11,17851,290,11.56,36.85
2014-12-12,17506,386,11.18,20.62
2014-12-13,11848,701,15.41,42.71
2014-12-14,11282,659,12.32,33.45
2014-12-15,18861,521,11.47,30.92
2014-12-16,16459,357,11.29,38.61
2014-12-17,19845,501,11.32,26.15
2014-12-18,18685,366,11.01,23.45
2014-12-19,16771,429,10.97,26.78
2014-12-20,9209,373,10.78,22.0
2014-12-21,8356,391,10.76,48.1
2014-12-22,13147,413,11.75,26.63
2014-12-23,9188,234,11.27,28.47
2014-12-24,4183,102,10.84,46.07
2014-12-25,3661,1229,13.35,35.65
2014-12-26,8596,1299,11.64,31.16
2014-12-27,8240,2007,13.08,28.7
2014-12-28,6940,962,10.91,28.45
2014-12-29,12409,1140,11.86,28.73
2014-12-30,11557,639,10.55,28.75
2014-12-31,9153,586,11.26,34.84
2015-01-01,4651,666,10.88,30.67
2015-01-02,10663,641,11.23,28.16
2015-01-03,4252,226,9.99,28.42
2015-01-04,7458,391,10.56,25.89
2015-01-05,14257,249,10.36,26.02
2015-01-06,8720,19,10.58,11.32
2015-01-07,9613,33,9.78,22.14
2015-01-08,8733,46,9.89,17.25
2015-01-09,7892,38,10.59,14.66
2015-01-10,6034,75,9.8,20.57
2015-01-11,7297,170,9.99,27.39
2015-01-12,8590,55,10.26,31.02
2015-01-13,12727,70,10.25,20.02
2015-01-14,12971,115,10.28,21.88
2015-01-15,13895,180,10.36,25.91
2015-01-16,13614,229,10.09,29.93
2015-01-17,7174,317,10.27,26.43
2015-01-18,1768,27,11.64,39.16
2015-01-19,10404,306,11.12,25.51
2015-01-20,15878,251,10.53,27.44
2015-01-21,15068,166,10.33,20.85
2015-01-22,15668,196,10.46,28.13
2015-01-23,15432,305,10.39,24.07
2015-01-24,4702,112,10.16,25.18
2015-01-25,8950,429,11.28,27.59
2015-01-26,4118,23,11.05,17.5
2015-01-27,1185,29,15.83,20.34
2015-01-28,5373,28,14.12,25.27
2015-01-29,8781,89,12.44,21.48
2015-01-30,8938,77,10.79,18.93
2015-01-31,5118,70,10.25,25.15
2015-02-01,6256,185,10.27,23.13
2015-02-02,1449,10,15.19,38.64
2015-02-03,4745,9,12.76,26.46
2015-02-04,8935,38,11.51,38.6
2015-02-05,9179,29,10.36,19.25
2015-02-06,8528,47,10.55,23.43
2015-02-07,6566,224,10.95,25.93
2015-02-08,6470,192,10.59,28.75
2015-02-09,5110,50,10.49,18.7
2015-02-10,10236,92,10.56,19.17
2015-02-11,11330,109,10.67,26.51
2015-02-12,11158,111,10.64,26.63
2015-02-13,7563,79,10.23,25.23
2015-02-14,4508,106,10.03,27.56
2015-02-15,2548,33,9.35,20.87
2015-02-16,3954,44,9.85,17.43
2015-02-17,4754,30,10.7,30.71
2015-02-18,9095,75,10.7,22.44
2015-02-19,7767,32,9.9,15.37
2015-02-20,6133,26,10.02,16.57
2015-02-21,3111,46,9.68,21.31
2015-02-22,4178,96,11.42,35.26
2015-02-23,7416,42,10.51,15.27
2015-02-24,7356,46,10.7,18.18
2015-02-25,10636,115,10.72,23.71
2015-02-26,9830,71,11.21,17.67
2015-02-27,9708,156,10.75,26.52
2015-02-28,6146,172,10.47,23.53
2015-03-01,2761,118,11.98,20.81
2015-03-02,7194,89,11.13,24.22
2015-03-03,6480,53,11.64,142.84
2015-03-04,7464,50,11.3,67.29
2015-03-05,1633,4,15.44,10.12
2015-03-06,5121,41,12.22,18.88
2015-03-07,5372,218,14.53,21.29
2015-03-08,7450,448,12.57,32.3
2015-03-09,14365,513,11.73,38.25
2015-03-10,11466,315,11.77,22.58
2015-03-11,18723,838,12.7,29.08
2015-03-12,16970,560,11.62,28.26
2015-03-13,15461,684,11.22,30.97
2015-03-14,3758,148,10.59,51.6
2015-03-15,8253,585,11.13,25.67
2015-03-16,16067,720,11.31,24.79
2015-03-17,14362,495,11.05,32.83
2015-03-18,13544,298,10.69,40.72
2015-03-19,14935,511,11.29,57.69
2015-03-20,7886,166,10.7,30.04
2015-03-21,8511,827,12.12,28.84
2015-03-22,8744,932,11.22,24.26
2015-03-23,13166,372,10.33,28.24
2015-03-24,15614,552,10.89,23.6
2015-03-25,14215,455,11.14,28.54
2015-03-26,14613,341,11.6,22.47
2015-03-27,13651,456,11.14,24.61
2015-03-28,1096,11,12.52,28.4
2015-03-29,8941,885,11.95,36.75
2015-03-30,17359,716,11.52,26.59
2015-03-31,13800,450,12.42,21.21
2015-04-01,19248,898,12.27,33.5
2015-04-02,22228,1999,19.6,33.76
2015-04-03,13847,927,13.0,24.12
2015-04-04,11930,2425,12.3,28.49
2015-04-05,10999,2800,13.22,37.29
2015-04-06,21095,2296,12.85,35.67
2015-04-07,15561,701,11.04,25.71
2015-04-08,17195,677,13.06,33.94
2015-04-09,16094,452,11.1,36.45
2015-04-10,15593,724,11.57,28.39
2015-04-11,15366,3277,13.68,29.37
2015-04-12,15770,4184,14.65,35.87
2015-04-13,23410,1515,14.1,31.47
2015-04-14,21747,956,12.0,26.96
2015-04-15,25837,1757,14.3,44.78
2015-04-16,25436,1744,12.61,25.98
2015-04-17,22595,1580,14.05,29.96
2015-04-18,20321,7853,16.33,37.26
2015-04-19,16866,4609,14.16,32.66
2015-04-20,10831,371,11.62,22.59
2015-04-21,23031,1837,15.48,26.64
2015-04-22,20791,1206,12.16,25.66
2015-04-23,21008,1066,13.89,24.45
2015-04-24,19812,1169,13.83,29.08
2015-04-25,16523,4559,14.76,31.51
2015-04-26,16774,4820,14.46,34.79
2015-04-27,23527,1974,12.05,25.86
2015-04-28,27289,2506,13.27,31.34
2015-04-29,28589,2943,13.12,30.52
2015-04-30,26864,2388,13.0,44.24
2015-05-01,25189,2735,12.84,28.34
2015-05-02,18907,6836,14.76,32.03
2015-05-03,19514,8180,14.63,34.36
2015-05-04,27686,4380,14.28,31.61
2015-05-05,29884,3128,14.88,36.65
2015-05-06,27766,2547,12.85,33.1
2015-05-07,31033,3838,13.32,31.91
2015-05-08,29735,4569,14.23,29.59
2015-05-09,18591,5738,15.09,34.35
2015-05-10,19466,7107,15.88,32.58
2015-05-11,28339,4043,14.15,32.8
2015-05-12,31050,4175,12.96,31.51
2015-05-13,29821,3581,13.95,27.99
2015-05-14,31380,9446,13.05,29.73
2015-05-15,29782,5163,13.24,31.92
2015-05-16,17728,6154,13.71,33.35
2015-05-17,21100,9869,14.83,30.71
2015-05-18,27696,3863,12.24,44.63
2015-05-19,30606,3289,12.63,27.13
2015-05-20,30488,3335,12.41,27.25
2015-05-21,28479,2735,12.58,26.17
2015-05-22,27567,4324,13.21,29.58
2015-05-23,15932,7978,14.16,32.91
2015-05-24,14883,10268,14.53,32.18
2015-05-25,18067,10097,14.18,30.61
2015-05-26,31097,4689,12.91,30.44
2015-05-27,30264,3446,12.3,26.12
2015-05-28,32149,3785,12.58,25.93
2015-05-29,32733,5023,13.65,28.29
2015-05-30,22542,8605,13.72,32.63
2015-05-31,14968,4618,14.01,32.57
2015-06-01,14458,825,10.43,19.86
2015-06-02,11512,472,10.95,18.14
2015-06-03,31208,3382,12.33,27.42
2015-06-04,30089,2683,12.29,25.76
2015-06-05,28300,2994,12.23,25.41
2015-06-06,19710,6624,13.72,31.11
2015-06-07,21705,9068,14.33,31.38
2015-06-08,29789,3796,12.49,30.23
2015-06-09,32167,3245,12.69,24.22
2015-06-10,35198,4152,13.79,33.18
2015-06-11,33575,3825,13.02,26.02
2015-06-12,30947,4189,12.97,26.62
2015-06-13,21542,8438,14.21,32.74
2015-06-14,19990,8194,13.8,31.13
2015-06-15,22669,2418,11.86,23.72
2015-06-16,28815,3332,12.09,24.57
2015-06-17,33977,4053,12.72,28.95
2015-06-18,32229,3235,12.09,23.43
2015-06-19,32356,5024,12.87,26.26
2015-06-20,17838,5742,13.22,27.63
2015-06-21,19138,6788,13.95,29.65
2015-06-22,32896,4781,13.09,29.03
2015-06-23,29066,3228,12.11,27.95
2015-06-24,36682,4388,13.72,27.16
2015-06-25,35417,4256,12.91,25.44
2015-06-26,33740,4874,13.86,27.06
2015-06-27,12304,3181,12.53,28.93
2015-06-28,16425,4166,14.34,29.8
2015-06-29,33090,4947,13.13,29.54
2015-06-30,34006,4081,12.99,26.69
2015-07-01,33478,4061,12.65,30.96
2015-07-02,30754,4805,12.63,50.01
2015-07-03,18387,8541,13.85,28.35
2015-07-04,12192,9514,15.59,31.51
2015-07-05,16387,9533,13.75,30.65
2015-07-06,30447,4804,12.88,28.81
2015-07-07,32817,4020,13.01,26.07
2015-07-08,31613,3434,12.71,31.33
2015-07-09,28613,3365,13.84,27.4
2015-07-10,33094,5465,13.59,30.22
2015-07-11,22329,9390,14.46,29.18
2015-07-12,22083,8954,14.2,34.81
2015-07-13,33662,4823,13.71,29.0
2015-07-14,32581,3221,12.94,25.17
2015-07-15,31782,3197,13.1,26.95
2015-07-16,37073,5283,15.23,29.17
2015-07-17,33809,5786,13.58,30.49
2015-07-18,20802,8068,13.81,30.3
2015-07-19,20335,8196,14.08,31.97
2015-07-20,30724,4165,13.29,27.61
2015-07-21,34143,4356,12.78,27.61
2015-07-22,37760,4797,13.46,33.08
2015-07-23,37051,5124,13.02,27.96
2015-07-24,34503,5827,12.78,28.83
2015-07-25,21512,10127,14.96,31.33
2015-07-26,21290,9253,13.46,29.71
2015-07-27,33737,5010,12.73,34.34
2015-07-28,35710,4724,12.38,26.42
2015-07-29,35270,4158,12.26,26.25
2015-07-30,28229,2937,12.06,26.74
2015-07-31,33147,5424,12.7,28.93
2015-08-01,22803,12376,14.14,30.71
2015-08-02,21632,9990,13.64,31.09
2015-08-03,33515,5373,12.6,29.03
2015-08-04,35550,5233,12.44,26.52
2015-08-05,36221,4854,12.56,27.67
2015-08-06,36609,5674,12.59,25.7
2015-08-07,34535,6464,13.06,29.21
2015-08-08,24082,14641,15.48,30.5
2015-08-09,21942,10774,18.31,36.35
2015-08-10,33761,6109,18.63,33.32
2015-08-11,22368,2698,17.45,52.01
2015-08-12,37575,5419,16.31,31.87
2015-08-13,36681,5489,15.91,31.32
2015-08-14,33949,6034,12.68,35.12
2015-08-15,23856,13965,15.16,32.14
2015-08-16,21148,9196,13.18,34.13
2015-08-17,32261,5188,12.15,26.53
2015-08-18,35227,4689,12.32,27.55
2015-08-19,36073,4653,13.34,28.37
2015-08-20,34600,4680,12.44,27.25
2015-08-21,32615,5423,12.33,26.79
2015-08-22,23245,11032,13.79,32.98
2015-08-23,23180,9891,13.53,29.19
2015-08-24,33990,4953,12.68,27.07
2015-08-25,36829,4826,13.98,33.97
2015-08-26,37885,4947,12.51,28.04
2015-08-27,37930,5243,12.59,27.45
2015-08-28,35706,6049,12.96,29.29
2015-08-29,23905,10476,15.73,33.38
2015-08-30,23198,9715,13.34,31.76
2015-08-31,35177,4942,12.24,27.69
2015-09-01,38445,4846,12.48,28.02
2015-09-02,38542,4683,13.18,33.94
2015-09-03,37830,5049,12.26,26.36
2015-09-04,33614,6342,13.21,29.92
2015-09-05,20953,13052,13.65,31.15
2015-09-06,18853,14346,13.96,29.81
2015-09-07,22222,11460,13.65,32.14
2015-09-08,37914,4852,13.11,36.26
2015-09-09,39716,4289,12.27,26.37
2015-09-10,20297,1956,11.61,22.18
2015-09-11,41189,6424,13.31,29.65
2015-09-12,25360,8301,15.01,32.32
2015-09-13,25936,8858,15.23,34.39
2015-09-14,38212,6456,13.74,33.43
2015-09-15,42764,5965,14.9,32.86
2015-09-16,45716,5463,14.36,32.14
2015-09-17,45102,5603,15.46,31.45
2015-09-18,43416,6869,15.47,32.86
2015-09-19,30801,12210,17.14,38.09
2015-09-20,29688,10774,17.03,36.64
2015-09-21,42031,5149,14.58,33.13
2015-09-22,44168,4517,14.81,31.0
2015-09-23,42578,5788,15.53,33.84
2015-09-24,46401,6305,16.17,31.43
2015-09-25,44179,7189,15.86,35.24
2015-09-26,31467,11093,16.66,34.64
2015-09-27,29123,9162,16.09,35.94
2015-09-28,42604,5407,15.78,33.63
2015-09-29,43830,4895,15.25,34.65
2015-09-30,36641,2804,13.57,27.39
2015-10-01,31912,2807,16.54,40.19
2015-10-02,9046,398,17.61,43.39
2015-10-03,15173,1391,16.34,61.83
2015-10-04,24899,5315,17.54,36.53
2015-10-05,40416,4165,17.14,32.08
2015-10-06,45241,4478,14.79,45.39
2015-10-07,45993,4148,14.79,34.5
2015-10-08,45345,4834,15.16,44.88
2015-10-09,33090,4193,18.54,48.97
2015-10-10,28404,10941,17.76,38.7
2015-10-11,27181,11786,17.53,43.67
2015-10-12,37483,8101,14.89,35.55
2015-10-13,43878,5169,15.49,29.67
2015-10-14,45539,4459,14.28,31.42
2015-10-15,44107,4676,15.09,36.45
2015-10-16,41411,5073,15.06,37.98
2015-10-17,25404,6405,16.15,37.81
2015-10-18,20245,3733,14.41,29.47
2015-10-19,33879,2691,14.61,36.98
2015-10-20,41573,3803,14.59,40.09
2015-10-21,44636,4485,14.44,37.41
2015-10-22,44926,4678,14.48,44.52
2015-10-23,39862,4817,15.14,37.11
2015-10-24,25080,6633,14.16,38.66
2015-10-25,24060,5229,14.26,43.53
2015-10-26,38406,3759,13.7,30.56
2015-10-27,41296,3257,13.37,33.7
2015-10-28,20120,616,13.76,36.54
2015-10-29,41871,3487,14.53,39.53
2015-10-30,39857,4661,13.63,35.67
2015-10-31,25433,6323,15.93,38.83
2015-11-01,24484,6138,15.75,37.95
2015-11-02,39583,4951,14.49,33.78
2015-11-03,43851,5475,15.94,34.68
2015-11-04,44551,4936,14.85,35.78
2015-11-05,39576,3430,13.18,39.61
2015-11-06,42222,4940,14.76,37.1
2015-11-07,28038,7548,15.82,41.74
